,Game_ID,Home_ID,Away_ID,Attendance,Points_Home,Points_Away,Fouls_Home,Fouls_Away,Referee_1,Referee_2,Referee_3,Off_Rating_Home,Off_Rating_Away
526,0021900525,1610612753,1610612762,16913,96,109,12,10,2002,1627541,1146,104.3,119.8
527,0021900527,1610612739,1610612760,19432,106,121,26,16,1148,1628953,1193,108.2,122.2
528,0021900531,1610612749,1610612759,18002,127,118,22,20,2529,200832,1627961,119.8,113.5
529,0021900526,1610612737,1610612754,16420,116,111,28,24,202056,1199,203591,118.4,113.3
530,0021900530,1610612742,1610612766,20327,120,123,25,22,1162,1627534,201246,117.6,121.8
531,0021900533,1610612758,1610612740,16808,115,117,24,25,2715,202007,202035,107.5,109.3
532,0021900528,1610612764,1610612743,16233,128,114,28,23,200834,2882,1628954,128.0,115.2
533,0021900538,1610612747,1610612765,18997,106,99,22,22,201639,1204,1662,105.0,97.1
534,0021900537,1610612756,1610612763,14181,114,121,19,22,1626300,203593,2715,110.7,116.3
535,0021900534,1610612746,1610612752,19068,135,132,27,26,202049,2530,1626301,127.4,124.5
536,0021900536,1610612739,1610612750,16159,103,118,13,19,1628951,1151,201245,103.0,116.8
537,0021900535,1610612748,1610612757,19846,122,111,17,15,1830,202026,1628481,125.8,114.4
538,0021900541,1610612755,1610612760,20561,120,113,28,22,2005,2004,200832,122.4,114.1
539,0021900546,1610612759,1610612749,18354,126,104,16,15,201246,1155,101284,129.9,106.1
540,0021900540,1610612753,1610612751,15008,101,89,19,19,1198,1148,1627524,100.0,87.3
541,0021900543,1610612737,1610612743,15286,115,123,22,23,1146,203592,1627962,121.1,129.5
542,0021900545,1610612742,1610612741,20238,118,110,12,21,202007,1199,1628172,124.2,115.8
543,0021900547,1610612758,1610612744,15819,111,98,23,18,202058,1626301,200833,103.7,89.9
544,0021900539,1610612766,1610612754,13009,104,115,14,23,1193,1628481,2882,113.0,127.8
545,0021900542,1610612764,1610612738,17963,99,94,22,20,101283,201638,1627963,98.0,93.1
546,0021900544,1610612740,1610612762,14138,126,128,20,25,202901,203591,201640,127.3,130.6
547,0021900553,1610612747,1610612752,18997,117,87,19,20,202035,2148,2715,112.5,84.5
548,0021900552,1610612756,1610612758,14134,103,114,25,22,1627529,201639,202027,102.0,112.9
549,0021900550,1610612751,1610612760,15677,103,111,25,15,201245,1162,202037,92.0,99.1
550,0021900548,1610612739,1610612765,17274,113,115,19,15,204058,101283,1627541,115.3,118.6
551,0021900549,1610612761,1610612757,19800,99,101,21,15,1151,202053,1628953,103.1,105.2
552,0021900551,1610612763,1610612750,14117,119,112,18,23,101284,201638,1627519,112.3,107.7
553,0021900562,1610612744,1610612749,18064,98,107,30,19,2002,1174,1204,93.3,101.9
554,0021900554,1610612738,1610612759,19156,114,129,20,25,1179,1628172,204059,108.6,122.9
555,0021900557,1610612753,1610612764,16013,123,89,21,22,203591,1193,202041,120.6,85.6
556,0021900561,1610612762,1610612752,18306,128,104,15,17,1627961,200833,2003,133.3,108.3
557,0021900556,1610612754,1610612748,17040,108,122,18,22,201245,1188,2534,112.5,124.5
558,0021900558,1610612737,1610612745,16514,115,122,29,21,1626300,200834,202049,106.5,111.9
559,0021900559,1610612742,1610612743,20314,106,107,18,22,1830,2004,2005,109.3,112.6
560,0021900555,1610612766,1610612761,13965,110,112,21,23,2714,1627519,1662,111.1,113.1
561,0021900560,1610612740,1610612741,15324,123,108,16,23,202056,201246,1148,120.6,106.9
562,0021900564,1610612755,1610612738,20822,109,98,11,16,1155,1151,201640,113.5,103.2
563,0021900563,1610612765,1610612739,13445,112,115,25,18,1627964,1198,202058,109.8,112.7
564,0021900565,1610612750,1610612757,13720,116,102,28,21,1627962,202049,204058,117.2,103.0
565,0021900566,1610612760,1610612745,18203,113,92,13,21,203593,1830,201246,111.9,92.0
566,0021900570,1610612741,1610612754,20229,105,116,15,16,1179,2004,203177,107.1,118.4
567,0021900569,1610612752,1610612740,18003,111,123,16,16,101284,1626300,202026,104.7,115.0
568,0021900573,1610612756,1610612753,14562,98,94,21,23,1174,2002,1628953,102.1,98.9
569,0021900568,1610612751,1610612748,16011,117,113,15,20,1155,200834,202041,118.2,115.3
570,0021900576,1610612746,1610612744,19068,109,100,24,22,201638,2003,203592,106.9,97.1
571,0021900574,1610612762,1610612766,18306,109,92,20,16,202007,1627963,2534,116.0,97.9
572,0021900572,1610612742,1610612747,20542,114,129,20,27,2714,101283,1627961,112.9,131.6
573,0021900575,1610612758,1610612749,17583,106,127,24,12,1146,200832,1628951,96.4,114.4
574,0021900567,1610612764,1610612737,16360,111,101,22,26,201639,202037,1627964,103.7,93.5
575,0021900571,1610612763,1610612759,16448,134,121,20,17,200833,1626302,202027,132.7,118.6
576,0021900578,1610612738,1610612740,19156,140,105,23,19,1162,1628481,1662,130.8,99.1
577,0021900577,1610612745,1610612750,18055,139,109,24,18,1628172,1198,1199,121.9,95.6
578,0021900579,1610612765,1610612741,15951,99,108,20,21,1627962,202037,2148,104.2,114.9
579,0021900583,1610612757,1610612749,19843,101,122,20,16,2003,1627541,201638,94.4,111.9
580,0021900581,1610612742,1610612755,20244,109,91,20,20,202049,1148,1204,117.2,96.8
581,0021900582,1610612743,1610612739,19533,103,111,13,19,2002,2534,1627963,108.4,114.4
582,0021900580,1610612760,1610612747,18203,110,125,13,17,204059,1627534,2882,108.9,123.8
583,0021900584,1610612752,1610612748,18861,124,121,23,24,2005,202053,2004,129.2,127.4
584,0021900590,1610612756,1610612766,14751,100,92,19,19,203592,200832,1146,103.1,95.8
585,0021900586,1610612751,1610612737,15201,108,86,20,23,2148,1628481,2715,100.9,80.4
586,0021900589,1610612743,1610612746,19520,114,104,26,26,1628953,1174,202007,116.3,106.1
587,0021900585,1610612764,1610612762,15953,116,127,18,18,202058,1626302,203177,116.0,127.0
588,0021900587,1610612761,1610612759,19800,104,105,23,11,101283,204058,1627964,104.0,104.0
589,0021900588,1610612763,1610612744,16408,122,102,16,18,1830,1627524,1179,111.9,93.6
590,0021900597,1610612747,1610612739,18997,128,99,25,22,201246,1146,203592,129.3,99.0
591,0021900593,1610612738,1610612741,19156,113,101,19,22,1204,1193,1199,114.1,103.1
592,0021900591,1610612765,1610612740,13780,110,117,25,19,201640,1627529,1626302,98.2,106.4
593,0021900595,1610612757,1610612766,19111,115,112,21,20,202035,1151,200834,122.3,117.9
594,0021900592,1610612754,1610612755,15257,101,95,14,21,1627534,202053,201639,104.1,99.0
595,0021900596,1610612758,1610612753,16299,112,114,21,12,2882,1627541,201638,113.1,116.3
596,0021900594,1610612750,1610612760,11044,104,117,21,16,1628954,101284,1662,104.0,115.8
597,0021900602,1610612744,1610612742,18064,97,124,16,17,2882,200834,1628159,100.0,127.8
598,0021900599,1610612751,1610612762,15381,107,118,13,15,202027,1830,202026,110.3,122.9
599,0021900603,1610612746,1610612739,19068,128,103,12,21,202041,1162,1628951,129.3,104.0
600,0021900601,1610612749,1610612752,17590,128,102,22,21,1627519,2148,201640,116.4,91.9
601,0021900598,1610612737,1610612756,16060,123,110,25,19,1627961,1198,101283,119.4,105.8
602,0021900600,1610612763,1610612745,16181,121,110,19,23,2004,203591,1627962,123.5,112.2
603,0021900605,1610612755,1610612751,20416,117,106,23,22,1627962,204059,1199,117.0,107.1
604,0021900613,1610612747,1610612753,18997,118,119,20,15,203593,202053,202041,113.5,114.4
605,0021900607,1610612741,1610612764,19382,115,106,19,17,202026,2715,1627529,113.9,106.0
606,0021900604,1610612738,1610612765,19156,103,116,17,19,1188,2002,2003,107.3,120.8
607,0021900611,1610612745,1610612757,18055,107,117,22,19,2714,202007,1201,105.9,113.6
608,0021900606,1610612748,1610612759,19704,106,100,14,17,1174,201245,1627963,110.4,106.4
609,0021900612,1610612758,1610612742,17029,123,127,22,18,201246,1151,203592,121.8,127.0
610,0021900610,1610612743,1610612766,19520,100,86,18,24,1155,1662,202058,111.1,94.5
611,0021900608,1610612750,1610612754,12648,99,104,14,15,1626302,202901,2529,100.0,105.1
612,0021900609,1610612760,1610612761,18203,121,130,17,23,200833,202049,1626300,116.3,126.2
613,0021900617,1610612744,1610612743,18064,131,134,20,23,201246,203593,1162,113.9,116.5
614,0021900614,1610612752,1610612756,18215,98,121,21,22,202027,1204,2530,93.3,115.2
615,0021900618,1610612746,1610612753,19068,122,95,17,21,1179,1628159,200834,122.0,95.0
616,0021900615,1610612749,1610612738,17873,128,123,22,25,2534,203591,202037,121.9,116.0
617,0021900616,1610612740,1610612762,16717,138,132,27,29,2148,2005,201245,123.2,118.9
618,0021900620,1610612755,1610612741,20919,100,89,12,14,2002,101284,1626300,105.3,95.7
619,0021900624,1610612759,1610612737,18354,120,121,27,18,202058,1201,1148,113.2,115.2
620,0021900619,1610612754,1610612750,16248,116,114,20,19,204059,2004,1627964,114.9,115.2
621,0021900625,1610612742,1610612757,20283,120,112,17,22,1193,200833,1146,122.4,114.3
622,0021900621,1610612761,1610612764,19800,140,111,24,16,1830,200832,1627534,129.6,102.8
623,0021900622,1610612763,1610612739,17102,113,109,19,19,1628172,202037,1174,109.7,106.9
624,0021900623,1610612760,1610612748,18203,108,115,20,23,1151,1627524,1198,114.9,119.8
625,0021900634,1610612744,1610612753,18064,109,95,13,12,1188,2148,202026,110.1,95.0
626,0021900631,1610612741,1610612739,19939,118,116,24,18,1628953,202049,200834,116.8,114.9
627,0021900630,1610612752,1610612755,17812,87,90,18,19,201245,2003,1627961,92.6,96.8
628,0021900627,1610612751,1610612749,17732,97,117,19,16,201639,204058,1204,87.4,104.5
629,0021900628,1610612738,1610612756,19156,119,123,24,16,101284,1626302,1627529,111.2,115.0
630,0021900633,1610612745,1610612747,18502,115,124,26,27,2534,2005,2529,105.5,112.7
631,0021900636,1610612762,1610612758,18306,123,101,14,23,1155,1162,101283,128.1,105.2
632,0021900629,1610612737,1610612765,17056,103,136,20,18,202027,203177,204059,101.0,132.0
633,0021900632,1610612750,1610612761,16520,112,122,18,23,2530,203591,203593,104.7,115.1
634,0021900635,1610612760,1610612757,18203,119,106,20,28,2715,1627541,1662,119.0,107.1
635,0021900626,1610612740,1610612746,17959,130,133,26,29,1199,201638,203592,118.2,122.0
636,0021900637,1610612759,1610612748,18422,107,102,18,19,202037,1830,202056,113.8,109.7
637,0021900638,1610612743,1610612754,19520,107,115,19,25,2714,1627524,202053,110.3,121.1
638,0021900650,1610612756,1610612759,14847,118,120,19,23,2714,1627962,202053,120.4,122.4
639,0021900641,1610612751,1610612755,16801,111,117,23,24,202901,1626302,1148,106.7,110.4
640,0021900648,1610612738,1610612747,19156,139,107,26,23,204058,204059,1146,137.6,105.9
641,0021900645,1610612745,1610612760,18055,107,112,23,18,1627963,201246,202041,103.9,108.7
642,0021900643,1610612739,1610612752,17133,86,106,14,17,2534,1628954,200832,89.6,110.4
643,0021900644,1610612748,1610612758,19600,118,113,20,21,2005,2882,202035,110.3,104.6
644,0021900652,1610612757,1610612744,19493,129,124,19,25,1155,201640,101283,115.2,107.8
645,0021900647,1610612749,1610612741,17747,111,98,15,21,1198,202058,203177,103.7,91.6
646,0021900651,1610612762,1610612754,18306,118,88,11,14,1179,1188,202026,119.2,89.8
647,0021900640,1610612737,1610612761,17300,117,122,34,25,1193,2529,1627541,106.4,110.9
648,0021900649,1610612750,1610612743,12172,100,107,11,18,1628159,1199,200833,106.4,111.5
649,0021900642,1610612766,1610612753,16133,83,106,18,15,2004,1628951,201245,92.2,116.5
650,0021900639,1610612764,1610612765,17305,106,100,23,18,203592,203593,202049,102.9,99.0
651,0021900646,1610612763,1610612740,17794,116,126,19,18,2003,1662,1627961,108.4,117.8
652,0021900653,1610612742,1610612746,19783,107,110,28,21,202056,1151,202058,109.2,111.1
653,0021900665,1610612744,1610612762,18064,96,129,23,19,202053,2714,1627962,98.0,131.6
654,0021900661,1610612741,1610612750,18875,117,110,22,25,202041,1626301,203592,115.8,108.9
655,0021900659,1610612752,1610612747,19812,92,100,23,14,1174,202007,1628159,102.2,109.9
656,0021900664,1610612756,1610612754,14691,87,112,20,20,201640,1155,101283,90.6,115.5
657,0021900657,1610612738,1610612763,19156,119,95,14,16,203593,200832,2715,117.8,94.1
658,0021900655,1610612753,1610612760,18846,114,120,25,17,1199,204058,202035,112.9,120.0
659,0021900662,1610612745,1610612743,18055,121,105,16,21,202026,201639,1628953,121.0,104.0
660,0021900654,1610612765,1610612758,13972,127,106,19,28,1193,1627541,2003,119.8,100.0
661,0021900658,1610612748,1610612764,19600,134,129,18,29,203591,1628954,2529,121.8,116.2
662,0021900656,1610612737,1610612746,14338,102,95,31,20,1830,201245,1627524,101.0,95.0
663,0021900660,1610612761,1610612755,19800,107,95,19,23,200834,1201,2534,109.2,96.9
664,0021900663,1610612740,1610612759,18365,117,121,21,23,1179,2004,202901,113.6,116.3
665,0021900667,1610612751,1610612747,17732,113,128,17,15,201246,1627961,2882,106.6,120.8
666,0021900666,1610612739,1610612764,16689,112,124,21,18,1198,1628159,1151,114.3,124.0
667,0021900668,1610612757,1610612742,19574,125,133,20,17,101284,1626300,202027,125.0,133.0
668,0021900679,1610612744,1610612754,18064,118,129,16,20,101284,1662,1626300,116.8,126.5
669,0021900678,1610612759,1610612756,18354,99,103,22,27,1626302,1628953,1199,103.1,108.4
670,0021900674,1610612741,1610612758,17661,81,98,21,20,204059,1201,201639,85.3,103.2
671,0021900672,1610612752,1610612761,18883,112,118,21,20,1146,1628951,202037,120.4,126.9
672,0021900671,1610612753,1610612738,18846,98,109,14,20,1179,1626301,201638,101.0,112.4
673,0021900673,1610612748,1610612746,19632,117,122,19,21,1193,1627964,2003,115.8,122.0
674,0021900670,1610612765,1610612763,14583,112,125,23,23,2529,202035,201246,113.1,127.6
675,0021900669,1610612766,1610612749,15758,103,116,22,22,202049,2530,1627963,99.0,112.6
676,0021900675,1610612750,1610612745,16101,124,131,26,18,200832,2005,1174,114.8,119.1
677,0021900677,1610612760,1610612737,18203,140,111,20,27,1148,203591,1627962,137.3,109.9
678,0021900676,1610612740,1610612743,16398,106,113,17,19,2715,101283,202056,106.0,114.1
679,0021900684,1610612755,1610612747,21109,108,91,18,18,202026,203592,1830,105.9,90.1
680,0021900682,1610612739,1610612741,19432,106,118,20,16,1627961,2004,200832,107.1,119.2
681,0021900681,1610612765,1610612751,15890,111,121,25,17,1151,201245,1628172,105.7,116.3
682,0021900680,1610612762,1610612742,18306,112,107,21,24,1204,202007,201640,113.1,109.2
683,0021900683,1610612750,1610612760,16236,104,113,21,14,1155,1198,201639,103.0,111.9
684,0021900686,1610612759,1610612761,18354,106,110,15,22,2003,201246,203177,106.0,110.0
685,0021900688,1610612752,1610612751,17831,110,97,23,14,2529,1628954,202053,113.4,100.0
686,0021900689,1610612753,1610612746,15427,97,112,23,26,2534,1188,1626302,102.1,117.9
687,0021900692,1610612757,1610612754,19663,139,129,21,19,202007,1148,1628159,139.0,127.7
688,0021900687,1610612737,1610612764,15567,152,133,35,26,204058,1179,202035,135.7,120.9
689,0021900685,1610612743,1610612745,19520,117,110,23,21,202027,101284,1626300,114.7,107.8
690,0021900690,1610612763,1610612756,17214,114,109,27,27,1201,202041,201638,101.8,97.3
691,0021900691,1610612740,1610612738,16737,123,108,21,29,203591,2714,1193,116.0,102.9
692,0021900695,1610612741,1610612759,16071,110,109,23,12,1830,202037,1628951,113.4,112.4
693,0021900694,1610612748,1610612753,19600,113,92,18,13,1155,204059,101283,124.2,100.0
694,0021900693,1610612765,1610612739,12597,100,115,20,21,201639,202041,202901,101.0,115.0
695,0021900698,1610612762,1610612745,18306,117,126,33,25,1198,1199,1628159,107.3,115.6
696,0021900696,1610612750,1610612758,13449,129,133,27,27,1162,1628172,201245,116.2,122.0
697,0021900697,1610612760,1610612742,18203,97,107,11,16,1146,202026,1627961,98.0,108.1
698,0021900702,1610612755,1610612744,20854,115,104,18,24,1162,200834,1204,109.5,98.1
699,0021900700,1610612739,1610612740,19432,111,125,20,16,1179,1188,203592,108.8,122.5
700,0021900701,1610612748,1610612738,19704,101,109,21,22,203177,202058,2534,103.1,111.2
701,0021900705,1610612749,1610612764,17681,151,131,26,27,201245,202056,2715,141.1,122.4
702,0021900706,1610612742,1610612756,20216,104,133,18,25,204059,2005,2714,103.0,134.3
703,0021900699,1610612766,1610612752,14342,97,92,14,26,204058,2882,203593,102.1,96.8
704,0021900703,1610612761,1610612737,19800,130,114,26,23,202901,1174,1193,118.2,103.6
705,0021900704,1610612763,1610612743,14365,104,96,18,16,202026,1151,1627964,106.1,98.0
706,0021900711,1610612759,1610612762,17887,127,120,27,22,1627541,1146,202027,127.0,116.5
707,0021900710,1610612752,1610612763,18768,106,127,22,22,201639,1626300,1628953,101.9,121.0
708,0021900709,1610612751,1610612765,14275,125,115,19,20,2530,1627962,201638,125.0,115.0
709,0021900712,1610612757,1610612745,19393,125,112,20,23,2148,1830,1201,119.0,104.7
710,0021900708,1610612754,1610612741,17923,115,106,14,17,1628172,201640,203591,109.5,101.0
711,0021900713,1610612758,1610612760,16935,100,120,22,17,1628159,2002,1199,105.3,125.0
712,0021900717,1610612738,1610612744,19156,119,104,24,19,1174,1627961,201245,114.4,100.0
713,0021900719,1610612746,1610612758,19068,103,124,20,21,2005,202037,1151,105.1,124.0
714,0021900714,1610612739,1610612761,17695,109,115,21,20,1204,200834,101284,106.9,111.7
715,0021900716,1610612737,1610612755,15227,127,117,29,21,2003,203593,201638,117.6,108.3
716,0021900718,1610612743,1610612762,19520,106,100,16,17,2715,1626301,204059,111.6,106.4
717,0021900715,1610612764,1610612766,15013,121,107,22,24,2534,202053,1627964,123.5,109.2
718,0021900726,1610612747,1610612757,18997,119,127,21,22,2002,2005,1199,110.2,117.6
719,0021900725,1610612756,1610612760,17260,107,111,25,24,1830,202037,202056,109.2,112.1
720,0021900721,1610612751,1610612741,17732,133,118,21,21,1198,1627963,1146,130.4,113.5
721,0021900722,1610612745,1610612742,18055,128,121,20,18,203592,202058,2530,126.7,121.0
722,0021900720,1610612765,1610612761,17356,92,105,12,27,1627964,1162,203591,95.8,109.4
723,0021900724,1610612749,1610612743,18141,115,127,14,19,1628954,2714,202053,105.5,117.6
724,0021900723,1610612740,1610612763,18362,139,111,22,21,2882,202027,203177,129.9,104.7
725,0021900734,1610612759,1610612766,18615,114,90,14,18,1627524,202026,2530,117.5,92.8
726,0021900732,1610612738,1610612755,19156,116,95,20,27,1626300,202041,201639,118.4,96.9
727,0021900727,1610612746,1610612750,19068,118,106,30,20,1628159,2715,204059,110.3,99.1
728,0021900729,1610612753,1610612748,18846,89,102,19,16,202007,1627541,2529,97.8,112.1
729,0021900730,1610612739,1610612744,18410,112,131,15,16,2003,1628172,204058,110.9,129.7
730,0021900735,1610612757,1610612762,19603,124,107,19,17,1628951,1179,201246,127.8,111.5
731,0021900728,1610612754,1610612752,17923,85,92,20,20,1162,1193,1204,93.4,98.9
732,0021900733,1610612742,1610612737,20328,123,100,14,15,1201,101284,1626302,123.0,99.0
733,0021900736,1610612758,1610612747,17583,113,129,24,22,202056,1830,202049,111.9,127.7
734,0021900731,1610612764,1610612751,18196,113,107,20,22,1174,200832,202901,110.8,105.9
735,0021900738,1610612745,1610612740,18055,117,109,18,16,2002,1148,1155,109.3,100.9
736,0021900737,1610612765,1610612743,15488,128,123,22,19,101283,1627961,202027,125.5,120.6
737,0021900739,1610612749,1610612756,17754,129,108,25,24,200834,2882,1626301,119.4,101.9
738,0021900740,1610612761,1610612741,19800,129,102,18,21,2148,203593,201638,133.0,105.2
739,0021900746,1610612751,1610612756,14891,119,97,26,21,201640,1201,202026,119.0,97.0
740,0021900750,1610612746,1610612759,19068,108,105,18,20,202049,2534,1628951,104.9,102.9
741,0021900742,1610612739,1610612752,16303,134,139,18,18,200833,2529,1627963,122.9,127.5
742,0021900747,1610612748,1610612755,19725,137,106,18,21,1188,2714,204058,148.9,115.2
743,0021900743,1610612754,1610612742,15086,103,112,18,15,1628953,200832,2003,108.4,117.9
744,0021900745,1610612737,1610612738,16231,115,123,19,22,1155,101283,202007,113.9,121.8
745,0021900749,1610612758,1610612750,15819,113,109,20,25,1179,201246,202035,117.7,112.4
746,0021900744,1610612764,1610612744,17120,117,125,24,25,2530,1626300,1627524,112.5,120.2
747,0021900741,1610612766,1610612753,12337,100,112,16,12,2148,1174,202901,109.9,121.7
748,0021900748,1610612763,1610612765,14597,96,82,18,13,1626301,1626302,202058,101.1,86.3
749,0021900754,1610612747,1610612759,18997,129,102,15,16,201639,1627962,201246,133.0,105.2
750,0021900752,1610612745,1610612766,18055,125,110,19,18,202027,202056,1151,125.0,108.9
751,0021900753,1610612743,1610612757,19520,127,99,22,22,200834,1162,202037,129.6,100.0
752,0021900751,1610612740,1610612749,15424,108,120,17,19,201245,202041,1199,93.9,105.3
753,0021900757,1610612751,1610612744,14352,129,88,15,14,2714,200833,202058,127.7,88.0
754,0021900756,1610612738,1610612753,19156,116,100,19,13,1830,1626302,1201,120.8,104.2
755,0021900763,1610612746,1610612748,19068,128,111,21,16,1662,1627962,201639,126.7,109.9
756,0021900755,1610612765,1610612756,13707,116,108,15,21,1627524,1198,1148,124.7,117.4
757,0021900762,1610612762,1610612743,18306,95,98,16,17,203593,202049,2534,97.9,101.0
758,0021900761,1610612742,1610612763,20069,107,121,18,24,2715,1627963,201638,107.0,121.0
759,0021900759,1610612750,1610612737,10779,120,127,21,22,2148,1628954,2882,109.1,116.5
760,0021900758,1610612761,1610612754,19800,119,118,17,18,1626301,2530,2002,120.2,119.2
761,0021900760,1610612760,1610612739,18203,109,103,15,24,2004,204059,1627541,109.0,103.0
762,0021900768,1610612747,1610612745,18997,111,121,18,22,101283,1162,202053,107.8,118.6
763,0021900765,1610612741,1610612740,18247,119,125,16,20,1628953,200834,1179,111.2,117.9
764,0021900764,1610612752,1610612753,18895,105,103,23,20,1628172,203591,1199,106.1,103.0
765,0021900767,1610612757,1610612759,19653,125,117,19,10,202035,200832,201640,126.3,119.4
766,0021900766,1610612749,1610612755,17928,112,101,18,14,1830,203592,1151,106.7,96.2
767,0021900769,1610612755,1610612763,20779,119,107,25,15,203591,2529,200833,111.2,100.9
768,0021900774,1610612756,1610612745,17043,127,91,15,21,201638,1627963,2534,127.0,90.1
769,0021900771,1610612738,1610612737,19156,112,107,18,21,201246,1628159,2715,113.1,108.1
770,0021900776,1610612762,1610612757,18306,117,114,19,18,201639,1155,101283,117.0,112.9
771,0021900772,1610612754,1610612761,17028,106,115,18,22,1148,2005,202049,105.0,113.9
772,0021900775,1610612758,1610612748,16760,105,97,24,16,200832,202037,2003,110.5,102.1
773,0021900770,1610612764,1610612742,20476,119,118,19,21,204059,1627541,202041,121.4,119.2
774,0021900773,1610612760,1610612765,18203,108,101,23,23,202901,2002,2882,121.3,112.2
775,0021900783,1610612744,1610612747,18064,120,125,27,22,202027,201640,1201,113.2,117.9
776,0021900784,1610612756,1610612743,16843,108,117,18,22,1662,2003,1628954,111.3,119.4
777,0021900777,1610612753,1610612749,16632,95,111,15,11,1627962,1198,202058,91.3,106.7
778,0021900779,1610612765,1610612752,15980,92,95,19,21,1188,202026,2004,103.4,106.7
779,0021900780,1610612754,1610612740,17923,117,124,25,24,204059,1151,202056,111.4,119.2
780,0021900785,1610612758,1610612759,16756,122,102,16,22,202053,2148,204058,129.8,107.4
781,0021900782,1610612750,1610612746,18978,142,115,21,17,2002,1174,1627964,134.0,107.5
782,0021900778,1610612766,1610612742,19370,100,116,13,18,1628951,2714,202049,111.1,127.5
783,0021900781,1610612761,1610612751,19800,119,118,22,16,202007,203592,1179,122.7,121.6
784,0021900788,1610612755,1610612741,21018,118,111,18,24,2714,203593,202026,118.0,111.0
785,0021900790,1610612745,1610612762,18055,113,114,19,14,202037,1627961,2882,116.5,117.5
786,0021900791,1610612739,1610612746,17240,92,133,17,21,203591,201246,1830,89.3,129.1
787,0021900792,1610612757,1610612748,19726,115,109,22,22,1628172,202053,2530,113.9,107.9
788,0021900787,1610612737,1610612752,16309,140,135,24,29,200833,2005,202041,115.7,110.7
