,Game_ID,Home_ID,Away_ID,Attendance,Points_Home,Points_Away,Fouls_Home,Fouls_Away,Referee_1,Referee_2,Referee_3,Off_Rating_Home,Off_Rating_Away
789,0021900789,1610612764,1610612763,17251,99,106,22,23,202007,203592,1162,90.0,95.5
790,0021900786,1610612760,1610612738,18203,111,112,21,24,1626300,200832,2529,118.1,119.1
791,0021900800,1610612744,1610612748,18064,101,113,21,19,2148,201638,1148,101.0,111.9
792,0021900801,1610612747,1610612756,18997,125,100,22,19,2530,204058,1628172,125.0,101.0
793,0021900795,1610612753,1610612737,17076,135,126,14,18,201245,1628951,1174,136.4,127.3
794,0021900793,1610612765,1610612766,13941,76,87,18,15,1830,2005,202058,86.4,97.8
795,0021900797,1610612749,1610612758,17463,123,111,18,22,1188,1179,1662,113.9,101.8
796,0021900794,1610612754,1610612751,16761,105,106,21,15,2534,201246,203593,110.5,112.8
797,0021900798,1610612742,1610612762,19793,119,123,18,29,202027,1626300,2529,121.4,125.5
798,0021900799,1610612743,1610612759,19520,127,120,16,17,1151,101284,1201,136.6,127.7
799,0021900796,1610612761,1610612750,19800,137,126,26,19,1162,203177,101283,123.4,114.5
800,0021900802,1610612755,1610612746,20730,110,103,11,19,202049,1155,201640,113.4,104.0
801,0021900806,1610612745,1610612738,18055,116,105,21,26,201639,204059,1198,110.5,100.0
802,0021900803,1610612764,1610612741,15135,126,114,16,22,202058,1199,1628159,117.8,106.5
803,0021900805,1610612760,1610612759,18203,106,114,24,19,202027,2715,1627964,107.1,112.9
804,0021900804,1610612740,1610612757,15739,138,117,20,26,2714,202037,2002,129.0,109.3
805,0021900811,1610612752,1610612764,18835,96,114,27,21,1627524,2534,201245,89.7,106.5
806,0021900815,1610612756,1610612744,15216,112,106,21,20,201246,1179,1204,110.9,103.9
807,0021900809,1610612751,1610612761,15823,101,91,16,20,202041,200832,1155,103.1,92.9
808,0021900808,1610612753,1610612765,16607,116,112,16,20,203591,1146,202037,105.5,101.8
809,0021900807,1610612739,1610612737,16200,127,105,22,26,1662,2882,203177,121.0,101.9
810,0021900816,1610612762,1610612748,18306,116,101,16,22,1627964,1151,204058,117.2,101.0
811,0021900810,1610612754,1610612749,17018,118,111,21,21,1627961,2529,1830,111.3,105.7
812,0021900814,1610612742,1610612758,19842,130,111,18,16,2002,1628954,2530,128.7,112.1
813,0021900817,1610612743,1610612747,19860,116,120,26,22,1148,2148,1626300,111.5,112.1
814,0021900813,1610612750,1610612766,18978,108,115,19,16,202056,101284,2004,106.9,112.7
815,0021900812,1610612763,1610612757,16889,111,104,18,16,202901,201638,1174,107.8,101.0
816,0021900818,1610612738,1610612746,19156,141,133,28,31,1162,203592,202058,112.8,106.4
817,0021900819,1610612740,1610612760,17865,118,123,20,21,200833,202026,201639,115.7,119.4
818,0021900822,1610612755,1610612751,20806,112,104,22,27,200834,1627962,2530,106.7,98.1
819,0021900825,1610612744,1610612745,18064,105,135,16,15,202007,1155,101284,105.0,133.7
820,0021900823,1610612741,1610612766,17463,93,103,23,16,1201,1174,202053,97.9,109.6
821,0021900820,1610612765,1610612749,16097,106,126,23,15,201638,1179,200833,101.9,122.3
822,0021900821,1610612737,1610612748,17356,129,124,27,31,2004,1148,1204,117.3,112.7
823,0021900824,1610612758,1610612763,17078,129,125,21,29,203591,1146,1662,120.6,116.8
824,0021900833,1610612747,1610612763,18997,117,105,24,27,202007,1155,2714,111.4,101.0
825,0021900828,1610612752,1610612754,19812,98,106,26,22,1627963,202037,1162,98.0,106.0
826,0021900826,1610612753,1610612742,18846,106,122,22,14,1193,1628172,2534,102.9,119.6
827,0021900834,1610612757,1610612740,19946,115,128,22,23,1146,203591,2529,111.7,123.1
828,0021900832,1610612762,1610612759,18306,104,113,18,20,202049,1830,203592,101.0,111.9
829,0021900830,1610612750,1610612738,18978,117,127,27,26,1627524,2882,200832,111.4,119.8
830,0021900827,1610612764,1610612739,18895,108,113,26,24,202053,101283,202026,103.8,108.7
831,0021900829,1610612761,1610612756,19800,118,101,20,23,1198,2005,202058,111.3,96.2
832,0021900831,1610612760,1610612743,18203,113,101,19,20,2148,2003,203593,115.3,103.1
833,0021900839,1610612741,1610612756,20506,104,112,29,23,202037,1626300,101283,100.0,108.7
834,0021900835,1610612746,1610612758,19068,103,112,22,24,202027,1628159,101284,98.1,105.7
835,0021900838,1610612748,1610612739,19754,124,105,20,18,1162,1627964,202041,125.3,104.0
836,0021900840,1610612749,1610612755,18290,119,98,16,17,1201,1148,204059,113.3,94.2
837,0021900841,1610612762,1610612745,18306,110,120,14,25,2715,1626301,1662,108.9,118.8
838,0021900837,1610612737,1610612742,17050,111,107,21,22,1179,202901,2002,109.9,105.9
839,0021900836,1610612766,1610612751,19079,86,115,16,20,2882,2004,201637,87.8,117.3
840,0021900847,1610612744,1610612740,18064,101,115,16,15,201246,2714,202035,102.0,115.0
841,0021900842,1610612747,1610612738,18997,114,112,22,29,203592,1830,2529,109.6,107.7
842,0021900845,1610612741,1610612764,18024,126,117,28,27,203177,200834,1146,117.8,108.3
843,0021900848,1610612757,1610612765,19393,107,104,18,17,202049,203593,101284,112.6,110.6
844,0021900844,1610612743,1610612750,19626,128,116,24,16,202007,202056,1174,123.1,112.6
845,0021900843,1610612761,1610612754,19800,127,81,21,20,2534,2148,202053,123.3,78.6
846,0021900846,1610612760,1610612759,18203,131,103,17,23,1204,2530,204058,122.4,97.2
847,0021900850,1610612755,1610612737,20836,129,112,22,26,2534,201637,1198,125.2,108.7
848,0021900852,1610612751,1610612753,16162,113,115,19,11,1627961,1179,2148,115.3,118.6
849,0021900856,1610612746,1610612763,19068,124,97,20,18,201246,2715,203592,122.8,97.0
850,0021900853,1610612745,1610612752,18055,123,112,22,21,2003,203591,1627964,117.1,105.7
851,0021900849,1610612739,1610612748,17336,125,119,20,22,202058,1628954,2002,115.7,110.2
852,0021900855,1610612762,1610612756,18306,111,131,23,31,2714,204059,202056,111.0,131.0
853,0021900854,1610612742,1610612750,19936,139,123,28,22,101283,202037,1626301,124.1,110.8
854,0021900851,1610612764,1610612749,16580,134,137,27,28,1193,202041,2005,112.6,116.1
855,0021900863,1610612744,1610612758,18064,94,112,25,23,1201,1830,202049,95.9,112.0
856,0021900861,1610612747,1610612740,18997,118,109,20,24,203593,2715,200832,106.3,99.1
857,0021900859,1610612741,1610612760,16911,122,124,25,17,2004,202026,1188,127.1,130.5
858,0021900862,1610612757,1610612738,19460,106,118,15,19,1174,204059,1628951,103.9,114.6
859,0021900857,1610612754,1610612766,16088,119,80,17,13,202041,1628953,1146,121.4,80.0
860,0021900860,1610612743,1610612765,19143,115,98,20,26,204058,1627541,2529,123.7,105.4
861,0021900858,1610612761,1610612749,19993,97,108,26,19,1155,201639,2002,94.2,104.9
862,0021900869,1610612759,1610612742,18354,103,109,21,20,2003,202007,1627964,98.1,103.8
863,0021900871,1610612756,1610612746,15157,92,102,17,22,1199,200832,1627541,95.8,106.3
864,0021900870,1610612745,1610612763,18055,140,112,25,16,201637,202037,201640,132.1,106.7
865,0021900865,1610612739,1610612755,16332,108,94,16,11,1179,2005,1626302,116.1,100.0
866,0021900868,1610612748,1610612750,19600,126,129,21,35,202901,1151,2148,117.8,119.4
867,0021900872,1610612762,1610612738,18306,103,114,16,17,200834,202053,2530,114.4,126.7
868,0021900867,1610612737,1610612753,14967,120,130,22,21,101283,203177,202027,116.5,125.0
869,0021900864,1610612766,1610612752,13152,107,101,19,24,202058,1193,1627962,113.8,106.3
870,0021900866,1610612764,1610612751,15021,110,106,26,24,1662,101284,202035,107.8,102.9
871,0021900873,1610612755,1610612752,20175,115,106,17,11,1626301,202026,2004,123.7,116.5
872,0021900876,1610612744,1610612747,18064,86,116,27,17,1174,201245,204059,81.9,109.4
873,0021900874,1610612754,1610612757,16872,106,100,12,21,2714,200833,201246,108.2,101.0
874,0021900875,1610612760,1610612758,18203,112,108,20,33,2529,201638,1627524,115.5,112.5
875,0021900884,1610612756,1610612765,17142,111,113,14,19,2530,2002,201245,116.8,118.9
876,0021900886,1610612746,1610612743,19068,132,103,19,18,2005,2534,200834,133.3,105.1
877,0021900877,1610612753,1610612750,18846,136,125,20,20,1628953,201639,1626302,122.5,112.6
878,0021900880,1610612748,1610612742,19704,126,118,21,25,201640,202049,1198,129.9,120.4
879,0021900882,1610612749,1610612760,18412,133,86,21,15,1626300,101284,202027,123.1,80.4
880,0021900885,1610612762,1610612764,18306,129,119,22,20,1199,200832,203593,124.0,115.5
881,0021900878,1610612737,1610612751,17034,141,118,15,19,1146,202041,202056,135.6,112.4
882,0021900879,1610612761,1610612766,19800,96,99,25,22,1830,1628954,203591,100.0,104.2
883,0021900881,1610612763,1610612758,17794,101,104,16,16,202058,1627964,204058,98.1,103.0
884,0021900883,1610612740,1610612739,18304,116,104,17,13,1151,1188,1193,116.0,105.1
885,0021900893,1610612759,1610612753,18354,114,113,20,16,1174,204059,1628159,111.8,111.9
886,0021900887,1610612752,1610612741,19812,125,115,19,22,2715,1155,201246,133.0,119.8
887,0021900894,1610612756,1610612744,16395,99,115,25,21,202007,2148,202037,101.0,116.2
888,0021900892,1610612738,1610612745,19156,110,111,18,20,200833,2714,101283,102.8,102.8
889,0021900890,1610612739,1610612754,19432,104,113,13,20,2004,1626301,204058,105.1,114.1
890,0021900889,1610612748,1610612751,19600,116,113,21,23,1201,1626302,201639,119.6,116.5
891,0021900888,1610612737,1610612757,17765,129,117,18,26,201640,202049,1627524,124.0,112.5
892,0021900891,1610612763,1610612747,17794,105,88,14,13,2003,201638,1204,111.7,93.6
893,0021900901,1610612744,1610612764,18064,110,124,24,20,200834,1179,2005,106.8,118.1
894,0021900897,1610612746,1610612755,19068,136,130,17,28,202053,2002,2530,137.4,131.3
895,0021900899,1610612758,1610612765,17499,106,100,20,25,200832,2534,1628951,110.4,104.2
896,0021900898,1610612743,1610612761,19777,133,118,22,24,202027,1199,1626300,129.1,114.6
897,0021900896,1610612750,1610612742,18058,91,111,17,16,1830,1627961,1193,85.8,105.7
898,0021900895,1610612766,1610612749,19149,85,93,18,11,202026,1662,1198,87.6,95.9
899,0021900900,1610612740,1610612747,18547,114,122,11,26,2529,1146,1627962,106.5,115.1
900,0021900908,1610612759,1610612754,17635,111,116,19,20,1151,202056,1830,116.8,122.1
901,0021900907,1610612741,1610612742,18407,109,107,21,20,202058,1626302,203593,112.4,108.1
902,0021900903,1610612752,1610612745,18142,125,123,19,20,201639,201638,202035,116.8,115.0
903,0021900904,1610612753,1610612757,18078,107,130,11,24,1201,204058,202041,107.0,131.3
904,0021900902,1610612739,1610612762,15453,113,126,18,17,1204,2715,203591,117.7,131.3
905,0021900906,1610612748,1610612749,19600,105,89,19,18,2004,203592,1146,107.1,91.8
906,0021900905,1610612737,1610612763,16207,88,127,21,16,201245,1628172,2714,84.6,119.8
907,0021900915,1610612747,1610612755,18997,120,107,18,17,200833,101283,2534,123.7,109.2
908,0021900914,1610612756,1610612761,15553,114,123,22,25,200834,1188,1179,106.5,113.9
909,0021900910,1610612738,1610612751,19156,120,129,30,26,202049,203591,101284,107.1,116.2
910,0021900916,1610612758,1610612764,16419,133,126,24,22,2530,2002,202053,124.3,116.7
911,0021900913,1610612743,1610612744,19520,100,116,26,23,201246,1628951,201640,105.3,123.4
912,0021900909,1610612766,1610612759,12008,103,104,16,16,1626301,201245,2529,113.2,113.0
913,0021900912,1610612760,1610612746,18203,94,109,22,22,1627962,202007,1662,97.9,110.1
914,0021900911,1610612740,1610612750,15264,134,139,18,22,203592,204058,202041,121.8,125.2
915,0021900921,1610612752,1610612762,16588,104,112,18,20,1626302,1628954,2882,109.5,116.7
916,0021900920,1610612751,1610612763,16941,79,118,17,15,204059,1174,202026,83.2,122.9
917,0021900917,1610612739,1610612738,16897,106,112,19,20,1162,1627961,1198,110.4,117.9
918,0021900919,1610612748,1610612753,19600,116,113,17,17,202037,200832,2714,124.7,121.5
919,0021900925,1610612757,1610612764,19393,125,104,24,29,2148,2003,1628159,123.8,103.0
920,0021900918,1610612765,1610612760,15138,107,114,21,18,1151,202049,1627964,110.3,118.8
921,0021900924,1610612749,1610612754,17695,119,100,14,18,1204,1199,202058,106.3,90.9
922,0021900923,1610612742,1610612740,20459,127,123,17,23,202007,1201,1148,112.4,108.8
923,0021900922,1610612750,1610612741,13392,115,108,15,19,2004,1626300,1146,116.2,108.0
924,0021900929,1610612744,1610612761,18064,113,121,23,24,2534,200833,101283,107.6,113.1
925,0021900927,1610612745,1610612746,18055,105,120,25,25,1193,1179,1830,100.0,113.2
926,0021900928,1610612758,1610612755,15485,108,125,21,18,1188,201640,202027,106.9,125.0
927,0021900926,1610612766,1610612743,13311,112,114,23,21,202056,204059,101284,120.4,122.6
928,0021900939,1610612747,1610612749,18997,113,103,27,32,201640,1626301,2148,99.1,90.4
929,0021900934,1610612741,1610612754,20229,102,108,25,16,1155,203592,2715,101.0,106.9
930,0021900932,1610612752,1610612760,19499,103,126,20,18,1627961,2530,200832,105.1,128.6
931,0021900938,1610612756,1610612757,15522,127,117,22,19,200833,201639,201638,128.3,118.2
932,0021900931,1610612751,1610612759,16277,139,120,22,20,1626300,201246,1148,128.7,112.1
933,0021900933,1610612738,1610612762,19156,94,99,13,19,1174,204058,201245,100.0,105.3
934,0021900937,1610612742,1610612763,20370,121,96,11,15,202049,1199,202053,121.0,96.0
935,0021900935,1610612750,1610612753,14315,118,132,21,18,2002,203593,2003,114.6,129.4
936,0021900930,1610612764,1610612737,17856,118,112,19,25,202037,1146,1198,116.8,110.9
937,0021900936,1610612740,1610612748,18384,110,104,25,23,202058,1662,2005,107.8,101.0
938,0021900944,1610612744,1610612755,18064,118,114,19,21,1627962,2004,1162,126.9,122.6
939,0021900942,1610612739,1610612743,19432,104,102,17,19,2529,201245,202901,110.6,107.4
940,0021900941,1610612765,1610612762,16590,105,111,23,19,1627961,101284,1193,114.1,120.7
941,0021900945,1610612757,1610612758,19691,111,123,16,23,202035,101283,2534,111.0,124.2
942,0021900940,1610612766,1610612745,19159,108,99,15,25,1628953,202007,2714,117.4,107.6
943,0021900943,1610612763,1610612737,17117,118,101,18,24,203593,202041,1179,110.3,95.3
944,0021900955,1610612752,1610612765,18361,96,84,16,19,2003,202037,2005,104.3,93.3
945,0021900950,1610612756,1610612749,17282,140,131,23,29,1627964,1151,202049,133.3,124.8
946,0021900946,1610612751,1610612741,15916,110,107,24,31,204058,202058,1628951,105.8,101.9
947,0021900949,1610612738,1610612760,19156,104,105,25,22,2715,1155,2002,102.0,105.0
948,0021900948,1610612746,1610612747,19068,103,112,26,28,201639,202027,201638,103.0,110.9
949,0021900953,1610612745,1610612753,18055,106,126,23,17,202053,1662,202026,101.9,121.2
950,0021900954,1610612739,1610612759,17995,132,129,24,34,200832,1188,2714,110.9,110.3
951,0021900952,1610612742,1610612754,20324,109,112,17,23,200833,2530,204059,107.9,109.8
952,0021900956,1610612758,1610612761,16449,113,118,22,22,1162,1204,203591,111.9,119.2
953,0021900947,1610612750,1610612740,18978,107,120,23,23,200834,1199,1627541,93.0,104.3
954,0021900951,1610612764,1610612748,18135,89,100,26,25,1174,1628953,202007,93.7,105.3
955,0021900959,1610612762,1610612761,18306,92,101,20,14,2004,201638,1179,95.8,106.3
956,0021900957,1610612737,1610612766,14399,143,138,26,22,201246,200832,2882,132.4,125.5
957,0021900958,1610612743,1610612749,19838,109,95,20,15,1830,1201,101283,104.8,89.6
958,0021900967,1610612744,1610612746,18064,107,131,17,19,1151,1146,203591,108.1,132.3
959,0021900965,1610612759,1610612742,18354,119,109,15,19,201639,202027,202037,120.2,109.0
960,0021900968,1610612747,1610612751,18997,102,104,22,18,202053,1627962,1162,105.2,108.3
961,0021900962,1610612741,1610612739,17837,108,103,21,15,201246,200833,1199,109.1,105.1
962,0021900963,1610612745,1610612750,18055,117,111,20,20,1627524,2882,2529,113.6,108.8
963,0021900966,1610612757,1610612756,19393,121,105,17,16,202056,202026,1148,121.0,105.0
964,0021900960,1610612754,1610612738,17053,111,114,20,15,2148,201640,1626302,113.3,116.3
965,0021900961,1610612764,1610612752,15048,122,115,25,29,2714,1626300,204058,118.4,110.6
966,0021900964,1610612763,1610612753,15388,115,120,22,26,2530,204059,203592,112.7,117.6
967,0021900971,1610612755,1610612765,20172,124,106,18,24,2148,1662,203592,131.9,111.6
968,0021900970,1610612748,1610612766,19600,98,109,17,9,202041,203177,2715,107.7,118.5
969,0021900969,1610612737,1610612752,15393,131,136,25,23,2002,1174,1201,114.9,116.2
970,0021900973,1610612742,1610612743,20302,113,97,14,20,202058,1193,101284,114.1,98.0
971,0021901232,1610612747,1610612746,,103,101,27,30,1162,202007,2529,100.0,99.0
972,0021901231,1610612740,1610612762,,104,106,25,23,2534,202058,1193,103.0,103.9
973,0021901237,1610612759,1610612758,,129,120,17,25,1155,1146,2148,120.6,111.1
974,0021901233,1610612751,1610612753,,118,128,25,23,2003,1626302,2002,113.5,123.1
975,0021901234,1610612757,1610612763,,140,135,36,26,1662,204058,2714,123.9,118.4
976,0021901236,1610612749,1610612738,,119,112,26,28,201638,1148,202041,111.2,106.7
977,0021901238,1610612742,1610612745,,149,153,36,31,1830,200834,1179,125.2,128.6
978,0021901235,1610612764,1610612756,,112,125,26,24,1201,1151,2530,103.7,115.7
979,0021901241,1610612746,1610612740,,126,103,28,23,201639,202049,2005,120.0,99.0
980,0021901242,1610612754,1610612755,,127,121,25,30,203591,202027,2715,121.0,116.3
981,0021901239,1610612743,1610612748,,105,125,32,28,201640,202058,203592,106.1,123.8
982,0021901243,1610612761,1610612747,,107,92,28,25,101283,1626300,1148,102.9,89.3
983,0021901240,1610612760,1610612762,,110,94,21,21,204059,1627962,1162,113.4,94.9
984,0021901249,1610612756,1610612742,,117,115,29,22,201638,2003,202041,111.4,109.5
985,0021901244,1610612751,1610612764,,118,110,24,31,1146,2148,201246,118.0,108.9
986,0021901245,1610612738,1610612757,,128,124,21,25,2004,1830,202053,132.0,125.3
987,0021901247,1610612753,1610612758,,132,116,25,28,202026,2530,1151,125.7,111.5
988,0021901248,1610612745,1610612749,,120,116,24,23,1626302,2529,2534,113.2,109.4
989,0021901246,1610612763,1610612759,,106,108,27,20,2882,200832,202037,101.9,102.9
990,0021901254,1610612755,1610612759,,132,130,25,23,202058,1626300,200834,126.9,125.0
991,0021901250,1610612748,1610612761,,103,107,24,19,1201,2714,202027,103.0,108.1
992,0021901255,1610612762,1610612747,,108,116,29,24,2715,201245,202049,104.9,112.6
993,0021901252,1610612764,1610612754,,100,111,19,15,1179,2002,203592,101.0,112.1
994,0021901251,1610612760,1610612743,,113,121,32,29,1193,101284,203591,105.6,112.0
995,0021901253,1610612740,1610612763,,109,99,20,32,1148,202007,1627962,104.8,94.3
996,0021901258,1610612746,1610612756,,115,117,16,21,200832,202053,2882,115.0,118.2
997,0021901260,1610612748,1610612738,,112,106,19,26,101283,1146,202026,117.9,111.6
998,0021901261,1610612757,1610612745,,110,102,21,26,201246,2148,201640,106.8,100.0
999,0021901256,1610612749,1610612751,,116,119,19,26,202037,201639,204058,106.4,112.3
1000,0021901259,1610612754,1610612753,,120,109,17,22,1155,1662,201638,121.2,112.4
1001,0021901257,1610612758,1610612742,,110,114,37,21,2005,2004,204059,100.9,107.5
1002,0021901264,1610612759,1610612743,,126,132,20,21,202041,1627962,2530,124.8,132.0
1003,0021901265,1610612747,1610612760,,86,105,24,23,2002,1830,1626302,84.3,102.9
1004,0021901267,1610612738,1610612751,,149,115,23,22,1151,2714,1201,136.7,106.5
1005,0021901266,1610612753,1610612761,,99,109,26,21,203591,202058,1193,96.1,104.8
1006,0021901262,1610612762,1610612763,,124,115,23,28,1626300,2529,2534,117.0,110.6
1007,0021901263,1610612764,1610612755,,98,107,26,21,201245,2003,202007,96.1,104.9
1008,0021901270,1610612756,1610612754,,114,99,20,22,201640,202026,202049,110.7,96.1
1009,0021901273,1610612745,1610612747,,113,97,28,20,1162,202027,203592,106.6,92.4
1010,0021901269,1610612749,1610612748,,130,116,21,28,202053,2715,204059,121.5,109.4
1011,0021901271,1610612742,1610612746,,111,126,17,21,204058,101283,1148,116.8,131.3
1012,0021901268,1610612758,1610612740,,140,125,20,26,200834,1155,101284,137.3,123.8
1013,0021901272,1610612743,1610612757,,115,125,22,18,201639,1662,2005,121.1,133.0
1014,0021901277,1610612755,1610612753,,108,101,20,24,2534,200832,201246,110.2,104.1
1015,0021901274,1610612759,1610612762,,119,111,18,19,1193,1626302,2003,113.3,105.7
1016,0021901276,1610612751,1610612758,,119,106,23,26,2882,202007,1626300,116.7,105.0
1017,0021901279,1610612761,1610612738,,100,122,18,22,201640,202041,1627962,94.3,117.3
1018,0021901275,1610612763,1610612760,,121,92,19,20,1146,201245,201638,121.0,92.0
1019,0021901278,1610612740,1610612764,,118,107,19,27,2530,203591,2529,114.6,103.9
1020,0021901283,1610612748,1610612756,,112,119,21,21,200834,202058,202037,110.9,119.0
1021,0021901280,1610612757,1610612746,,117,122,26,22,203592,2002,1162,115.8,120.8
1022,0021901282,1610612754,1610612747,,116,111,21,16,1201,201639,2004,113.7,108.8
1023,0021901284,1610612742,1610612749,,136,132,26,26,1151,1155,2714,117.2,114.8
1024,0021901281,1610612743,1610612762,,134,132,24,30,2148,1830,202026,110.7,110.0
1025,0021901288,1610612738,1610612753,,122,119,19,25,2005,202049,2529,110.9,106.3
1026,0021901291,1610612746,1610612751,,120,129,19,25,204059,1146,1626302,122.4,129.0
1027,0021901289,1610612757,1610612755,,124,121,16,23,202027,202053,101284,121.6,118.6
1028,0021901290,1610612758,1610612745,,112,129,22,18,1627962,2715,1662,101.8,116.2
1029,0021901286,1610612761,1610612763,,108,99,23,27,2882,201246,204058,100.9,92.5
1030,0021901285,1610612760,1610612764,,121,103,18,18,202041,200832,1626300,122.2,104.0
1031,0021901287,1610612740,1610612759,,113,122,26,27,201640,201245,101283,105.6,111.9
1032,0021901296,1610612747,1610612743,,124,121,18,20,1151,1155,2534,137.8,133.0
1033,0021901292,1610612756,1610612760,,128,101,23,23,203591,2004,201639,118.5,92.7
1034,0021901295,1610612748,1610612754,,114,92,20,19,203592,2002,2003,110.7,90.2
1035,0021901294,1610612749,1610612761,,106,114,21,27,202026,1162,2148,99.1,108.6
1036,0021901293,1610612762,1610612742,,114,122,19,23,2530,200834,1201,122.6,131.2
1037,0021901299,1610612755,1610612756,,117,130,20,18,1830,202007,1626302,128.6,139.8
1038,0021901298,1610612759,1610612745,,123,105,20,19,204058,2529,101284,107.9,92.1
1039,0021901297,1610612753,1610612751,,96,108,24,20,1148,1627962,201638,95.0,106.9
1040,0021901300,1610612742,1610612757,,131,134,23,31,201640,202049,201245,124.8,125.2
1041,0021901302,1610612758,1610612740,,112,106,22,18,1146,202027,202053,109.8,103.9
1042,0021901303,1610612764,1610612749,,113,126,23,26,202058,202037,101283,105.6,116.7
1043,0021901301,1610612763,1610612738,,107,122,15,27,2715,1626300,200832,110.3,127.1
1044,0021901305,1610612755,1610612761,,121,125,29,23,1193,2714,204059,115.2,119.0
1045,0021901304,1610612745,1610612754,,104,108,20,25,1151,2530,202026,95.4,99.1
1046,0021901307,1610612743,1610612746,,111,124,19,25,200834,2004,101284,114.4,127.8
1047,0021901306,1610612760,1610612748,,116,115,19,23,2148,2882,201246,116.0,113.9
1048,0021901310,1610612747,1610612758,,122,136,18,15,101283,1148,201638,115.1,128.3
1049,0021901313,1610612756,1610612742,,128,102,14,18,202053,2534,1662,132.0,106.3
1050,0021901309,1610612751,1610612757,,133,134,23,21,2715,204058,202037,127.9,128.8
1051,0021901308,1610612738,1610612764,,90,96,19,19,2003,2002,203592,90.9,97.0
1052,0021901312,1610612753,1610612740,,133,127,22,22,1201,202041,201639,130.4,125.7
1053,0021901314,1610612762,1610612759,,118,112,23,20,203591,1162,202027,116.8,112.0
1054,0021901311,1610612763,1610612749,,119,106,18,22,202049,1830,2005,108.2,96.4
1055,0021901317,1610612746,1610612760,,107,103,22,29,1193,2714,202007,94.7,89.6
1056,0021901315,1610612745,1610612755,,96,134,18,19,201640,2004,201246,93.2,128.8
1057,0021901316,1610612754,1610612748,,109,92,27,15,201245,204059,101284,107.9,91.1
1058,0021901318,1610612761,1610612743,,117,109,24,15,2529,200832,1146,117.0,109.0
